accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2.465203649999999913e-01,-8.517434249999999984e-01,-4.645373850000000249e-01,-5.081579999999999764e+00,-3.433499999999999996e+00,2.624719999999999942e+00
2.465203649999999913e-01,-8.517434249999999984e-01,-4.645373850000000249e-01,-5.081579999999999764e+00,-3.433499999999999996e+00,2.624719999999999942e+00
2.465203649999999913e-01,-8.517434249999999984e-01,-4.645373850000000249e-01,-5.081579999999999764e+00,-3.433499999999999996e+00,2.624719999999999942e+00
2.465203649999999913e-01,-8.517434249999999984e-01,-4.645373850000000249e-01,-5.081579999999999764e+00,-3.433499999999999996e+00,2.624719999999999942e+00
2.465203649999999913e-01,-8.517434249999999984e-01,-4.645373850000000249e-01,-5.081579999999999764e+00,-3.433499999999999996e+00,2.624719999999999942e+00
2.465203649999999913e-01,-8.517434249999999984e-01,-4.645373850000000249e-01,-5.081579999999999764e+00,-3.433499999999999996e+00,2.624719999999999942e+00
2.465203649999999913e-01,-8.517434249999999984e-01,-4.645373850000000249e-01,-5.081579999999999764e+00,-3.433499999999999996e+00,2.624719999999999942e+00
2.465203649999999913e-01,-8.517434249999999984e-01,-4.645373850000000249e-01,-5.081579999999999764e+00,-3.433499999999999996e+00,2.624719999999999942e+00
2.465203649999999913e-01,-8.517434249999999984e-01,-4.645373850000000249e-01,-5.081579999999999764e+00,-3.433499999999999996e+00,2.624719999999999942e+00
2.465203649999999913e-01,-8.517434249999999984e-01,-4.645373850000000249e-01,-5.081579999999999764e+00,-3.433499999999999996e+00,2.624719999999999942e+00
2.462151900000000004e-01,-8.515603200000000372e-01,-4.667956799999999906e-01,-4.944239999999999746e+00,-2.746799999999999908e+00,1.449699999999999989e+00
2.462151900000000004e-01,-8.515603200000000372e-01,-4.667956799999999906e-01,-4.944239999999999746e+00,-2.746799999999999908e+00,1.449699999999999989e+00
2.462151900000000004e-01,-8.515603200000000372e-01,-4.667956799999999906e-01,-4.944239999999999746e+00,-2.746799999999999908e+00,1.449699999999999989e+00
2.462151900000000004e-01,-8.515603200000000372e-01,-4.667956799999999906e-01,-4.944239999999999746e+00,-2.746799999999999908e+00,1.449699999999999989e+00
2.462151900000000004e-01,-8.515603200000000372e-01,-4.667956799999999906e-01,-4.944239999999999746e+00,-2.746799999999999908e+00,1.449699999999999989e+00
2.462151900000000004e-01,-8.515603200000000372e-01,-4.667956799999999906e-01,-4.944239999999999746e+00,-2.746799999999999908e+00,1.449699999999999989e+00
2.462151900000000004e-01,-8.515603200000000372e-01,-4.667956799999999906e-01,-4.944239999999999746e+00,-2.746799999999999908e+00,1.449699999999999989e+00
2.462151900000000004e-01,-8.515603200000000372e-01,-4.667956799999999906e-01,-4.944239999999999746e+00,-2.746799999999999908e+00,1.449699999999999989e+00
2.462151900000000004e-01,-8.515603200000000372e-01,-4.667956799999999906e-01,-4.944239999999999746e+00,-2.746799999999999908e+00,1.449699999999999989e+00
2.462151900000000004e-01,-8.515603200000000372e-01,-4.667956799999999906e-01,-4.944239999999999746e+00,-2.746799999999999908e+00,1.449699999999999989e+00
2.473138200000000175e-01,-8.512551449999999909e-01,-4.697253599999999807e-01,-4.761120000000000019e+00,-2.441599999999999882e-01,1.220799999999999941e-01
2.473138200000000175e-01,-8.512551449999999909e-01,-4.697253599999999807e-01,-4.761120000000000019e+00,-2.441599999999999882e-01,1.220799999999999941e-01
2.473138200000000175e-01,-8.512551449999999909e-01,-4.697253599999999807e-01,-4.761120000000000019e+00,-2.441599999999999882e-01,1.220799999999999941e-01
2.473138200000000175e-01,-8.512551449999999909e-01,-4.697253599999999807e-01,-4.761120000000000019e+00,-2.441599999999999882e-01,1.220799999999999941e-01
2.473138200000000175e-01,-8.512551449999999909e-01,-4.697253599999999807e-01,-4.761120000000000019e+00,-2.441599999999999882e-01,1.220799999999999941e-01
2.473138200000000175e-01,-8.512551449999999909e-01,-4.697253599999999807e-01,-4.761120000000000019e+00,-2.441599999999999882e-01,1.220799999999999941e-01
2.473138200000000175e-01,-8.512551449999999909e-01,-4.697253599999999807e-01,-4.761120000000000019e+00,-2.441599999999999882e-01,1.220799999999999941e-01
2.473138200000000175e-01,-8.512551449999999909e-01,-4.697253599999999807e-01,-4.761120000000000019e+00,-2.441599999999999882e-01,1.220799999999999941e-01
2.473138200000000175e-01,-8.512551449999999909e-01,-4.697253599999999807e-01,-4.761120000000000019e+00,-2.441599999999999882e-01,1.220799999999999941e-01
2.473138200000000175e-01,-8.512551449999999909e-01,-4.697253599999999807e-01,-4.761120000000000019e+00,-2.441599999999999882e-01,1.220799999999999941e-01
2.470086449999999989e-01,-8.504616900000000479e-01,-4.696032900000000065e-01,-3.738699999999999690e+00,1.999059999999999837e+00,1.525999999999999857e-01
2.470086449999999989e-01,-8.504616900000000479e-01,-4.696032900000000065e-01,-3.738699999999999690e+00,1.999059999999999837e+00,1.525999999999999857e-01
2.470086449999999989e-01,-8.504616900000000479e-01,-4.696032900000000065e-01,-3.738699999999999690e+00,1.999059999999999837e+00,1.525999999999999857e-01
2.470086449999999989e-01,-8.504616900000000479e-01,-4.696032900000000065e-01,-3.738699999999999690e+00,1.999059999999999837e+00,1.525999999999999857e-01
2.470086449999999989e-01,-8.504616900000000479e-01,-4.696032900000000065e-01,-3.738699999999999690e+00,1.999059999999999837e+00,1.525999999999999857e-01
2.470086449999999989e-01,-8.504616900000000479e-01,-4.696032900000000065e-01,-3.738699999999999690e+00,1.999059999999999837e+00,1.525999999999999857e-01
2.470086449999999989e-01,-8.504616900000000479e-01,-4.696032900000000065e-01,-3.738699999999999690e+00,1.999059999999999837e+00,1.525999999999999857e-01
2.470086449999999989e-01,-8.504616900000000479e-01,-4.696032900000000065e-01,-3.738699999999999690e+00,1.999059999999999837e+00,1.525999999999999857e-01
2.470086449999999989e-01,-8.504616900000000479e-01,-4.696032900000000065e-01,-3.738699999999999690e+00,1.999059999999999837e+00,1.525999999999999857e-01
2.470086449999999989e-01,-8.504616900000000479e-01,-4.696032900000000065e-01,-3.738699999999999690e+00,1.999059999999999837e+00,1.525999999999999857e-01
2.455438050000000039e-01,-8.500954800000000144e-01,-4.658191200000000309e-01,-1.373399999999999954e+00,3.753959999999999742e+00,1.678599999999999814e-01
2.455438050000000039e-01,-8.500954800000000144e-01,-4.658191200000000309e-01,-1.373399999999999954e+00,3.753959999999999742e+00,1.678599999999999814e-01
2.455438050000000039e-01,-8.500954800000000144e-01,-4.658191200000000309e-01,-1.373399999999999954e+00,3.753959999999999742e+00,1.678599999999999814e-01
2.455438050000000039e-01,-8.500954800000000144e-01,-4.658191200000000309e-01,-1.373399999999999954e+00,3.753959999999999742e+00,1.678599999999999814e-01
2.455438050000000039e-01,-8.500954800000000144e-01,-4.658191200000000309e-01,-1.373399999999999954e+00,3.753959999999999742e+00,1.678599999999999814e-01
2.455438050000000039e-01,-8.500954800000000144e-01,-4.658191200000000309e-01,-1.373399999999999954e+00,3.753959999999999742e+00,1.678599999999999814e-01
2.455438050000000039e-01,-8.500954800000000144e-01,-4.658191200000000309e-01,-1.373399999999999954e+00,3.753959999999999742e+00,1.678599999999999814e-01
2.455438050000000039e-01,-8.500954800000000144e-01,-4.658191200000000309e-01,-1.373399999999999954e+00,3.753959999999999742e+00,1.678599999999999814e-01
2.455438050000000039e-01,-8.500954800000000144e-01,-4.658191200000000309e-01,-1.373399999999999954e+00,3.753959999999999742e+00,1.678599999999999814e-01
2.455438050000000039e-01,-8.500954800000000144e-01,-4.658191200000000309e-01,-1.373399999999999954e+00,3.753959999999999742e+00,1.678599999999999814e-01
2.426141250000000138e-01,-8.510720400000000296e-01,-4.608142499999999808e-01,3.143559999999999910e+00,3.921819999999999862e+00,3.051999999999999852e-02
2.426141250000000138e-01,-8.510720400000000296e-01,-4.608142499999999808e-01,3.143559999999999910e+00,3.921819999999999862e+00,3.051999999999999852e-02
2.426141250000000138e-01,-8.510720400000000296e-01,-4.608142499999999808e-01,3.143559999999999910e+00,3.921819999999999862e+00,3.051999999999999852e-02
2.426141250000000138e-01,-8.510720400000000296e-01,-4.608142499999999808e-01,3.143559999999999910e+00,3.921819999999999862e+00,3.051999999999999852e-02
2.426141250000000138e-01,-8.510720400000000296e-01,-4.608142499999999808e-01,3.143559999999999910e+00,3.921819999999999862e+00,3.051999999999999852e-02
2.426141250000000138e-01,-8.510720400000000296e-01,-4.608142499999999808e-01,3.143559999999999910e+00,3.921819999999999862e+00,3.051999999999999852e-02
2.426141250000000138e-01,-8.510720400000000296e-01,-4.608142499999999808e-01,3.143559999999999910e+00,3.921819999999999862e+00,3.051999999999999852e-02
2.426141250000000138e-01,-8.510720400000000296e-01,-4.608142499999999808e-01,3.143559999999999910e+00,3.921819999999999862e+00,3.051999999999999852e-02
2.426141250000000138e-01,-8.510720400000000296e-01,-4.608142499999999808e-01,3.143559999999999910e+00,3.921819999999999862e+00,3.051999999999999852e-02
2.426141250000000138e-01,-8.510720400000000296e-01,-4.608142499999999808e-01,3.143559999999999910e+00,3.921819999999999862e+00,3.051999999999999852e-02
2.387689199999999956e-01,-8.530861950000000471e-01,-4.581897449999999816e-01,4.333839999999999471e+00,3.402979999999999894e+00,-4.883199999999999763e-01
2.387689199999999956e-01,-8.530861950000000471e-01,-4.581897449999999816e-01,4.333839999999999471e+00,3.402979999999999894e+00,-4.883199999999999763e-01
2.387689199999999956e-01,-8.530861950000000471e-01,-4.581897449999999816e-01,4.333839999999999471e+00,3.402979999999999894e+00,-4.883199999999999763e-01
2.387689199999999956e-01,-8.530861950000000471e-01,-4.581897449999999816e-01,4.333839999999999471e+00,3.402979999999999894e+00,-4.883199999999999763e-01
2.387689199999999956e-01,-8.530861950000000471e-01,-4.581897449999999816e-01,4.333839999999999471e+00,3.402979999999999894e+00,-4.883199999999999763e-01
2.387689199999999956e-01,-8.530861950000000471e-01,-4.581897449999999816e-01,4.333839999999999471e+00,3.402979999999999894e+00,-4.883199999999999763e-01
2.387689199999999956e-01,-8.530861950000000471e-01,-4.581897449999999816e-01,4.333839999999999471e+00,3.402979999999999894e+00,-4.883199999999999763e-01
2.387689199999999956e-01,-8.530861950000000471e-01,-4.581897449999999816e-01,4.333839999999999471e+00,3.402979999999999894e+00,-4.883199999999999763e-01
2.387689199999999956e-01,-8.530861950000000471e-01,-4.581897449999999816e-01,4.333839999999999471e+00,3.402979999999999894e+00,-4.883199999999999763e-01
2.387689199999999956e-01,-8.530861950000000471e-01,-4.581897449999999816e-01,4.333839999999999471e+00,3.402979999999999894e+00,-4.883199999999999763e-01
2.380365000000000120e-01,-8.521706700000000190e-01,-4.582507800000000242e-01,4.120199999999999640e+00,2.304259999999999753e+00,-7.324800000000000200e-01
2.380365000000000120e-01,-8.521706700000000190e-01,-4.582507800000000242e-01,4.120199999999999640e+00,2.304259999999999753e+00,-7.324800000000000200e-01
2.380365000000000120e-01,-8.521706700000000190e-01,-4.582507800000000242e-01,4.120199999999999640e+00,2.304259999999999753e+00,-7.324800000000000200e-01
2.380365000000000120e-01,-8.521706700000000190e-01,-4.582507800000000242e-01,4.120199999999999640e+00,2.304259999999999753e+00,-7.324800000000000200e-01
2.380365000000000120e-01,-8.521706700000000190e-01,-4.582507800000000242e-01,4.120199999999999640e+00,2.304259999999999753e+00,-7.324800000000000200e-01
2.380365000000000120e-01,-8.521706700000000190e-01,-4.582507800000000242e-01,4.120199999999999640e+00,2.304259999999999753e+00,-7.324800000000000200e-01
2.380365000000000120e-01,-8.521706700000000190e-01,-4.582507800000000242e-01,4.120199999999999640e+00,2.304259999999999753e+00,-7.324800000000000200e-01
2.380365000000000120e-01,-8.521706700000000190e-01,-4.582507800000000242e-01,4.120199999999999640e+00,2.304259999999999753e+00,-7.324800000000000200e-01
2.380365000000000120e-01,-8.521706700000000190e-01,-4.582507800000000242e-01,4.120199999999999640e+00,2.304259999999999753e+00,-7.324800000000000200e-01
2.380365000000000120e-01,-8.521706700000000190e-01,-4.582507800000000242e-01,4.120199999999999640e+00,2.304259999999999753e+00,-7.324800000000000200e-01
2.385858150000000066e-01,-8.499123750000000532e-01,-4.591663049999999968e-01,2.395820000000000061e+00,6.714399999999999258e-01,-4.577999999999999847e-01
2.385858150000000066e-01,-8.499123750000000532e-01,-4.591663049999999968e-01,2.395820000000000061e+00,6.714399999999999258e-01,-4.577999999999999847e-01
2.385858150000000066e-01,-8.499123750000000532e-01,-4.591663049999999968e-01,2.395820000000000061e+00,6.714399999999999258e-01,-4.577999999999999847e-01
2.385858150000000066e-01,-8.499123750000000532e-01,-4.591663049999999968e-01,2.395820000000000061e+00,6.714399999999999258e-01,-4.577999999999999847e-01
2.385858150000000066e-01,-8.499123750000000532e-01,-4.591663049999999968e-01,2.395820000000000061e+00,6.714399999999999258e-01,-4.577999999999999847e-01
2.385858150000000066e-01,-8.499123750000000532e-01,-4.591663049999999968e-01,2.395820000000000061e+00,6.714399999999999258e-01,-4.577999999999999847e-01
2.385858150000000066e-01,-8.499123750000000532e-01,-4.591663049999999968e-01,2.395820000000000061e+00,6.714399999999999258e-01,-4.577999999999999847e-01
2.385858150000000066e-01,-8.499123750000000532e-01,-4.591663049999999968e-01,2.395820000000000061e+00,6.714399999999999258e-01,-4.577999999999999847e-01
2.385858150000000066e-01,-8.499123750000000532e-01,-4.591663049999999968e-01,2.395820000000000061e+00,6.714399999999999258e-01,-4.577999999999999847e-01
2.385858150000000066e-01,-8.499123750000000532e-01,-4.591663049999999968e-01,2.395820000000000061e+00,6.714399999999999258e-01,-4.577999999999999847e-01
2.428582649999999898e-01,-8.497903049999999681e-01,-4.616687400000000219e-01,-1.876979999999999871e+00,-7.782599999999999518e-01,9.613799999999999013e-01
2.428582649999999898e-01,-8.497903049999999681e-01,-4.616687400000000219e-01,-1.876979999999999871e+00,-7.782599999999999518e-01,9.613799999999999013e-01
2.428582649999999898e-01,-8.497903049999999681e-01,-4.616687400000000219e-01,-1.876979999999999871e+00,-7.782599999999999518e-01,9.613799999999999013e-01
2.428582649999999898e-01,-8.497903049999999681e-01,-4.616687400000000219e-01,-1.876979999999999871e+00,-7.782599999999999518e-01,9.613799999999999013e-01
2.428582649999999898e-01,-8.497903049999999681e-01,-4.616687400000000219e-01,-1.876979999999999871e+00,-7.782599999999999518e-01,9.613799999999999013e-01
2.428582649999999898e-01,-8.497903049999999681e-01,-4.616687400000000219e-01,-1.876979999999999871e+00,-7.782599999999999518e-01,9.613799999999999013e-01
2.428582649999999898e-01,-8.497903049999999681e-01,-4.616687400000000219e-01,-1.876979999999999871e+00,-7.782599999999999518e-01,9.613799999999999013e-01
2.428582649999999898e-01,-8.497903049999999681e-01,-4.616687400000000219e-01,-1.876979999999999871e+00,-7.782599999999999518e-01,9.613799999999999013e-01
2.428582649999999898e-01,-8.497903049999999681e-01,-4.616687400000000219e-01,-1.876979999999999871e+00,-7.782599999999999518e-01,9.613799999999999013e-01
2.428582649999999898e-01,-8.497903049999999681e-01,-4.616687400000000219e-01,-1.876979999999999871e+00,-7.782599999999999518e-01,9.613799999999999013e-01
2.452996650000000001e-01,-8.511330750000000167e-01,-4.636218599999999967e-01,-5.325739999999999696e+00,-2.441599999999999770e+00,2.212699999999999889e+00
2.452996650000000001e-01,-8.511330750000000167e-01,-4.636218599999999967e-01,-5.325739999999999696e+00,-2.441599999999999770e+00,2.212699999999999889e+00
2.452996650000000001e-01,-8.511330750000000167e-01,-4.636218599999999967e-01,-5.325739999999999696e+00,-2.441599999999999770e+00,2.212699999999999889e+00
2.452996650000000001e-01,-8.511330750000000167e-01,-4.636218599999999967e-01,-5.325739999999999696e+00,-2.441599999999999770e+00,2.212699999999999889e+00
2.452996650000000001e-01,-8.511330750000000167e-01,-4.636218599999999967e-01,-5.325739999999999696e+00,-2.441599999999999770e+00,2.212699999999999889e+00
2.452996650000000001e-01,-8.511330750000000167e-01,-4.636218599999999967e-01,-5.325739999999999696e+00,-2.441599999999999770e+00,2.212699999999999889e+00
2.452996650000000001e-01,-8.511330750000000167e-01,-4.636218599999999967e-01,-5.325739999999999696e+00,-2.441599999999999770e+00,2.212699999999999889e+00
2.452996650000000001e-01,-8.511330750000000167e-01,-4.636218599999999967e-01,-5.325739999999999696e+00,-2.441599999999999770e+00,2.212699999999999889e+00
2.452996650000000001e-01,-8.511330750000000167e-01,-4.636218599999999967e-01,-5.325739999999999696e+00,-2.441599999999999770e+00,2.212699999999999889e+00
2.452996650000000001e-01,-8.511330750000000167e-01,-4.636218599999999967e-01,-5.325739999999999696e+00,-2.441599999999999770e+00,2.212699999999999889e+00
2.452386300000000130e-01,-8.532082650000000212e-01,-4.631335799999999892e-01,-7.019599999999999618e+00,-4.257539999999999658e+00,2.472119999999999873e+00
2.452386300000000130e-01,-8.532082650000000212e-01,-4.631335799999999892e-01,-7.019599999999999618e+00,-4.257539999999999658e+00,2.472119999999999873e+00
2.452386300000000130e-01,-8.532082650000000212e-01,-4.631335799999999892e-01,-7.019599999999999618e+00,-4.257539999999999658e+00,2.472119999999999873e+00
2.452386300000000130e-01,-8.532082650000000212e-01,-4.631335799999999892e-01,-7.019599999999999618e+00,-4.257539999999999658e+00,2.472119999999999873e+00
2.452386300000000130e-01,-8.532082650000000212e-01,-4.631335799999999892e-01,-7.019599999999999618e+00,-4.257539999999999658e+00,2.472119999999999873e+00
2.452386300000000130e-01,-8.532082650000000212e-01,-4.631335799999999892e-01,-7.019599999999999618e+00,-4.257539999999999658e+00,2.472119999999999873e+00
2.452386300000000130e-01,-8.532082650000000212e-01,-4.631335799999999892e-01,-7.019599999999999618e+00,-4.257539999999999658e+00,2.472119999999999873e+00
2.452386300000000130e-01,-8.532082650000000212e-01,-4.631335799999999892e-01,-7.019599999999999618e+00,-4.257539999999999658e+00,2.472119999999999873e+00
2.452386300000000130e-01,-8.532082650000000212e-01,-4.631335799999999892e-01,-7.019599999999999618e+00,-4.257539999999999658e+00,2.472119999999999873e+00
2.452386300000000130e-01,-8.532082650000000212e-01,-4.631335799999999892e-01,-7.019599999999999618e+00,-4.257539999999999658e+00,2.472119999999999873e+00
2.437737899999999902e-01,-8.551003500000000646e-01,-4.644763499999999823e-01,-6.332899999999999530e+00,-3.753959999999999742e+00,1.327620000000000022e+00
2.437737899999999902e-01,-8.551003500000000646e-01,-4.644763499999999823e-01,-6.332899999999999530e+00,-3.753959999999999742e+00,1.327620000000000022e+00
